chrom,start,end,name,score,strand,feature,relative_pos
chr19,2364759454,2364759455,PSI_1800,456,+,CDS,0.3556134479348901
chr7,2771898866,2771898867,PSI_1801,198,+,5UTR,0.0501765744555621
chr11,2142307672,2142307673,PSI_1802,400,-,CDS,0.3366998950682057
chr13,225393741,225393742,PSI_1803,823,+,5UTR,0.1946980854197349
chr14,1726070641,1726070642,PSI_1804,244,+,CDS,0.7672044638608936
chr12,1731405781,1731405782,PSI_1805,951,-,5UTR,0.16644772741052122
chr10,26502827,26502828,PSI_1806,619,-,3UTR,0.8442459184838452
chr11,920200251,920200252,PSI_1807,345,-,5UTR,0.10124164278892073
chr20,1206145422,1206145423,PSI_1808,554,+,3UTR,0.861546406085523
chr10,1742430218,1742430219,PSI_1809,485,-,3UTR,0.8796519872753057
chr3,2485720112,2485720113,PSI_1810,686,-,3UTR,0.8180710920221802
chr21,2841583944,2841583945,PSI_1811,924,-,3UTR,0.9937703098993421
chr8,1754638854,1754638855,PSI_1812,820,+,3UTR,0.9916818611336625
chr19,1354974267,1354974268,PSI_1813,584,+,3UTR,0.8038874585391877
chr7,1384363503,1384363504,PSI_1814,492,+,3UTR,0.855679521069818
chr8,250080409,250080410,PSI_1815,834,-,CDS,0.4625011851711387
chr1,1789983140,1789983141,PSI_1816,438,-,3UTR,0.8946998453535779
chr13,902274349,902274350,PSI_1817,512,+,CDS,0.2191881426091601
chr14,2139707716,2139707717,PSI_1818,569,-,3UTR,0.8687507670337272
chr2,2536798641,2536798642,PSI_1819,805,+,CDS,0.6365590054351221
chr16,1547601639,1547601640,PSI_1820,915,+,3UTR,0.9911978425350213
chr19,706327228,706327229,PSI_1821,108,-,5UTR,0.05384423591277936
chr14,2021411011,2021411012,PSI_1822,492,-,3UTR,0.894463941319675
chr16,638448773,638448774,PSI_1823,992,-,3UTR,0.8426254971641053
chr6,1143408115,1143408116,PSI_1824,167,-,CDS,0.4308517213672044
chr21,988284056,988284057,PSI_1825,521,-,3UTR,0.9685986303657925
chr9,2481754290,2481754291,PSI_1826,440,-,5UTR,0.16453049568232814
chr5,1716477368,1716477369,PSI_1827,326,+,CDS,0.7035452322738386
chr21,2680791560,2680791561,PSI_1828,699,-,CDS,0.7059769756191253
chr10,998234533,998234534,PSI_1829,160,-,CDS,0.31152236175369025
chr6,1842104975,1842104976,PSI_1830,221,+,5UTR,0.14409395166138925
chr8,2876941427,2876941428,PSI_1831,469,-,3UTR,0.8185998021866395
chr2,1174969147,1174969148,PSI_1832,610,-,CDS,0.5778991326694507
chr8,2811180919,2811180920,PSI_1833,552,-,3UTR,0.8745503845941011
chr14,1667703407,1667703408,PSI_1834,951,+,CDS,0.539688000474524
chr16,2841869034,2841869035,PSI_1835,361,+,5UTR,0.12143202709240446
chr2,58797390,58797391,PSI_1836,338,-,5UTR,0.16580478345184227
chr14,2022914748,2022914749,PSI_1837,752,-,5UTR,0.15601881136382387
chr14,682522095,682522096,PSI_1838,287,-,5UTR,0.10683855087099217
chr3,1272054237,1272054238,PSI_1839,573,-,CDS,0.2119412497465164
chr15,2210768196,2210768197,PSI_1840,237,-,3UTR,0.9889361702127659
chr17,226466759,226466760,PSI_1841,670,-,CDS,0.5489042284334804
chr12,194129075,194129076,PSI_1842,435,-,CDS,0.6170314585799562
chr21,1162163278,1162163279,PSI_1843,845,+,3UTR,0.8829617552192252
chr3,2982408270,2982408271,PSI_1844,327,-,CDS,0.5442177552759537
chr22,1442074732,1442074733,PSI_1845,303,+,CDS,0.7810384772634352
chr6,655045429,655045430,PSI_1846,436,+,CDS,0.5013904255001047
chr12,2312308700,2312308701,PSI_1847,410,+,5UTR,0.007296752281893441
chr9,922101253,922101254,PSI_1848,803,-,CDS,0.4269895642475902
chr7,2773272824,2773272825,PSI_1849,281,-,CDS,0.4945309213294068
chr20,2495242495,2495242496,PSI_1850,386,-,CDS,0.5164139113659504
chr15,1489012626,1489012627,PSI_1851,159,-,3UTR,0.990250580816462
chr7,2282289336,2282289337,PSI_1852,580,+,5UTR,0.03230526789734354
chr18,2810916286,2810916287,PSI_1853,936,+,CDS,0.5159819717142413
chr20,2810877168,2810877169,PSI_1854,876,+,CDS,0.29776299879081014
chr2,2591683345,2591683346,PSI_1855,206,-,5UTR,0.16936295276424487
chr3,78362900,78362901,PSI_1856,933,+,CDS,0.32937828143681447
chr4,682430043,682430044,PSI_1857,212,-,CDS,0.6016420536333102
chr2,2562719143,2562719144,PSI_1858,429,+,5UTR,0.08476114038454828
chr6,1390082357,1390082358,PSI_1859,982,-,CDS,0.7544362692057996
chr19,535229896,535229897,PSI_1860,891,+,CDS,0.4870726442090466
chr9,1850289158,1850289159,PSI_1861,246,-,3UTR,0.9210970749172465
chr9,560358529,560358530,PSI_1862,901,+,CDS,0.632140179910045
chr11,155327798,155327799,PSI_1863,370,+,CDS,0.5112315301975363
chr11,2101222786,2101222787,PSI_1864,658,-,CDS,0.30355061119808147
chr6,2125354421,2125354422,PSI_1865,702,-,3UTR,0.8402494630571858
chr6,102109995,102109996,PSI_1866,511,+,3UTR,0.9694205542524542
chr15,425122698,425122699,PSI_1867,736,-,CDS,0.2449446989163222
chr13,489619729,489619730,PSI_1868,364,-,5UTR,0.16947213072678274
chr11,2196941162,2196941163,PSI_1869,830,-,CDS,0.3250615627940499
chr20,2495245191,2495245192,PSI_1870,804,-,CDS,0.5453083971920047
chr5,414482853,414482854,PSI_1871,593,+,3UTR,0.9011185682326622
chr21,971790939,971790940,PSI_1872,712,-,CDS,0.22920684667309546
chr12,1084230391,1084230392,PSI_1873,529,-,CDS,0.40310162780466346
chr4,1796080865,1796080866,PSI_1874,406,+,CDS,0.2646858587823381
chr5,1109378757,1109378758,PSI_1875,272,+,3UTR,0.8942575335834443
chr3,552161414,552161415,PSI_1876,934,-,5UTR,0.06447351600119317
chr3,2404586830,2404586831,PSI_1877,495,+,3UTR,0.8200226386618036
chr22,2689916689,2689916690,PSI_1878,960,-,3UTR,0.8256938421509107
chr17,771171626,771171627,PSI_1879,714,+,CDS,0.4205573756296093
chr4,639957377,639957378,PSI_1880,261,-,5UTR,0.0706401766004415
chr10,1400518684,1400518685,PSI_1881,181,-,3UTR,0.9049647351680266
chr18,2135666873,2135666874,PSI_1882,923,-,CDS,0.42451661822317704
chr3,2566286598,2566286599,PSI_1883,536,-,CDS,0.7256568378504431
chr10,719274914,719274915,PSI_1884,439,+,CDS,0.5131914893617021
chr1,559592795,559592796,PSI_1885,806,-,5UTR,0.12440645773979107
chr8,2459596484,2459596485,PSI_1886,733,-,3UTR,0.9463130253420613
chr10,2882663525,2882663526,PSI_1887,953,+,5UTR,0.035776549113369194
chr8,644895896,644895897,PSI_1888,186,+,CDS,0.528448994167361
chr22,2611752771,2611752772,PSI_1889,846,-,5UTR,0.07282221502590673
chr20,1628503327,1628503328,PSI_1890,838,+,3UTR,0.8400821370998695
chr16,559006146,559006147,PSI_1891,339,+,3UTR,0.8907257629677559
chr2,1921113136,1921113137,PSI_1892,938,-,CDS,0.330229255704084
chr13,2728367715,2728367716,PSI_1893,240,+,3UTR,0.8198308117781031
chr6,1989495523,1989495524,PSI_1894,663,-,CDS,0.2817175773220517
chr20,1816688081,1816688082,PSI_1895,568,-,3UTR,0.8056414342629482
chr4,99455496,99455497,PSI_1896,850,+,3UTR,0.869320843091335
chr11,1111744471,1111744472,PSI_1897,538,-,3UTR,0.8478491985606804
chr22,943977056,943977057,PSI_1898,811,-,5UTR,0.03278688524590164
chr13,862874619,862874620,PSI_1899,197,+,CDS,0.5818761862456083
chr6,2935525442,2935525443,PSI_1900,966,+,5UTR,0.1478748492126455
chr6,2391447027,2391447028,PSI_1901,874,-,3UTR,0.8229744047287124
chr9,1411938317,1411938318,PSI_1902,591,+,CDS,0.7472918350848827
chr12,2956934235,2956934236,PSI_1903,401,-,CDS,0.24495228386146745
chr20,2641907349,2641907350,PSI_1904,860,+,5UTR,0.12972804811655822
chr22,35744690,35744691,PSI_1905,253,-,CDS,0.7169214194330348
chr4,773674716,773674717,PSI_1906,516,+,3UTR,0.9029075442755543
chr19,1384824721,1384824722,PSI_1907,618,+,3UTR,0.9642553994152598
chr19,2962565590,2962565591,PSI_1908,903,+,3UTR,0.9071674594062654
chr10,1118979894,1118979895,PSI_1909,287,-,3UTR,0.8677632212696272
chr10,2603578127,2603578128,PSI_1910,495,-,CDS,0.7335815547048438
chr7,1989490191,1989490192,PSI_1911,702,-,CDS,0.4103897104128158
chr15,621133936,621133937,PSI_1912,803,+,CDS,0.4810328205558117
chr16,2723140891,2723140892,PSI_1913,310,+,CDS,0.28860249697946033
chr12,140704332,140704333,PSI_1914,752,-,3UTR,0.8210368144252442
chr18,1208039381,1208039382,PSI_1915,460,-,CDS,0.5530326696371319
chr3,2865222794,2865222795,PSI_1916,165,+,CDS,0.7064148292261133
chr3,1398894100,1398894101,PSI_1917,700,-,CDS,0.416997859981657
chr7,1217381752,1217381753,PSI_1918,335,-,3UTR,0.9902171061768019
chr9,225886553,225886554,PSI_1919,357,-,CDS,0.5961567790147934
chr15,2189219675,2189219676,PSI_1920,803,-,CDS,0.4048356783664347
chr14,87856389,87856390,PSI_1921,903,-,3UTR,0.8560441209574547
chr10,1452668712,1452668713,PSI_1922,617,+,CDS,0.23856836400587106
chr4,1074505827,1074505828,PSI_1923,245,-,CDS,0.611953164284175
chr17,988827705,988827706,PSI_1924,617,+,5UTR,0.014354694225349036
chr1,1885450579,1885450580,PSI_1925,403,-,3UTR,0.9837891253900047
chr3,1899502820,1899502821,PSI_1926,383,+,CDS,0.27137001286227747
chr22,1747501929,1747501930,PSI_1927,936,+,CDS,0.7805446434516279
chr14,2588751211,2588751212,PSI_1928,403,-,CDS,0.2796326099658647
chr12,2994622005,2994622006,PSI_1929,349,-,CDS,0.6279418978306788
chr16,2771225716,2771225717,PSI_1930,944,+,CDS,0.6822277171441564
chr9,347245502,347245503,PSI_1931,114,-,CDS,0.3807716210087845
chr13,2891512288,2891512289,PSI_1932,508,+,3UTR,0.963162474089618
chr12,1644446665,1644446666,PSI_1933,488,+,CDS,0.6678933240973245
chr17,458947279,458947280,PSI_1934,144,+,CDS,0.46264412160225743
chr17,1739816897,1739816898,PSI_1935,862,+,3UTR,0.991918927754168
chr10,2904430264,2904430265,PSI_1936,299,-,CDS,0.460101116003821
chr20,930596532,930596533,PSI_1937,760,-,5UTR,0.1072193186827026
chr11,2573028071,2573028072,PSI_1938,971,-,CDS,0.79477969348659
chr5,1687249929,1687249930,PSI_1939,464,-,3UTR,0.9324808758796074
chr17,2878563487,2878563488,PSI_1940,399,-,CDS,0.7296203790558639
chr22,2374841316,2374841317,PSI_1941,988,+,5UTR,0.10544959989878863
chr1,1783417194,1783417195,PSI_1942,273,-,CDS,0.24249629932915498
chr22,267157885,267157886,PSI_1943,483,+,CDS,0.22359022219031552
chr10,2876023467,2876023468,PSI_1944,114,+,CDS,0.6533435818601077
chr5,857692979,857692980,PSI_1945,617,-,5UTR,0.10228760470190751
chr19,30162055,30162056,PSI_1946,215,-,CDS,0.213068611372809
chr15,1511849976,1511849977,PSI_1947,426,+,5UTR,0.00973485859809821
chr9,2461939590,2461939591,PSI_1948,860,+,5UTR,0.12902672198835013
chr22,1041087154,1041087155,PSI_1949,688,-,CDS,0.42426364628085816
chr8,659855338,659855339,PSI_1950,418,+,CDS,0.7125282550859154
chr13,2642245805,2642245806,PSI_1951,415,-,3UTR,0.9652718199064731
chr10,317037950,317037951,PSI_1952,320,+,5UTR,0.11102008531314445
chr14,1877564178,1877564179,PSI_1953,723,-,CDS,0.25806243049628885
chr19,2532240402,2532240403,PSI_1954,660,+,3UTR,0.9214659685863874
chr20,20705174,20705175,PSI_1955,140,+,CDS,0.78814917717461
chr5,405603841,405603842,PSI_1956,604,-,CDS,0.7425692975620617
chr3,2526924740,2526924741,PSI_1957,536,+,CDS,0.34484548674728227
chr17,65094597,65094598,PSI_1958,141,-,CDS,0.6261579112546443
chr19,2026171485,2026171486,PSI_1959,342,-,CDS,0.3562410266277882
chr4,2893619634,2893619635,PSI_1960,964,+,5UTR,0.03391687451921956
chr7,2719900456,2719900457,PSI_1961,392,+,5UTR,0.028610290324093617
chr13,2888723668,2888723669,PSI_1962,981,-,5UTR,0.14244026465574527
chr22,2075567034,2075567035,PSI_1963,673,+,3UTR,0.8448564485644856
chr12,2801487841,2801487842,PSI_1964,149,+,3UTR,0.9613808678819165
chr9,1256581582,1256581583,PSI_1965,837,-,CDS,0.2366784516362977
chr20,1360190676,1360190677,PSI_1966,149,+,CDS,0.6229201257639453
chr1,1004715219,1004715220,PSI_1967,464,-,CDS,0.2692110655737705
chr4,897485336,897485337,PSI_1968,710,+,CDS,0.5802281158296883
chr8,772589648,772589649,PSI_1969,303,+,CDS,0.3364107865328747
chr4,2964530953,2964530954,PSI_1970,564,-,3UTR,0.8187931708588557
chr2,2649049807,2649049808,PSI_1971,549,-,CDS,0.2982012325160683
chr19,81450670,81450671,PSI_1972,898,+,CDS,0.41365345675441134
chr1,1486899336,1486899337,PSI_1973,619,+,3UTR,0.9883740737586236
chr1,480356044,480356045,PSI_1974,962,+,3UTR,0.8488852705410822
chr1,716995975,716995976,PSI_1975,410,+,3UTR,0.9802888591970478
chr20,2516700524,2516700525,PSI_1976,883,-,CDS,0.22128690772272178
chr16,1551460739,1551460740,PSI_1977,413,+,5UTR,0.008624820316243412
chr16,2278035830,2278035831,PSI_1978,276,+,CDS,0.6354710813168851
chr18,2809650189,2809650190,PSI_1979,215,-,CDS,0.7848132607052568
chr1,1843075833,1843075834,PSI_1980,184,+,3UTR,0.8873314321620185
chr16,1885031801,1885031802,PSI_1981,494,-,5UTR,0.004158738787714052
chr13,2528561311,2528561312,PSI_1982,712,+,3UTR,0.9417101449275362
chr10,5924527,5924528,PSI_1983,374,+,5UTR,0.0409325101767984
chr4,464986411,464986412,PSI_1984,621,-,3UTR,0.8430806623120158
chr11,1108279345,1108279346,PSI_1985,893,+,CDS,0.31482153851011097
chr22,1212652272,1212652273,PSI_1986,812,-,3UTR,0.9009440330671209
chr4,2717943490,2717943491,PSI_1987,231,+,5UTR,0.1444043321299639
chr8,2657263496,2657263497,PSI_1988,851,-,3UTR,0.9525860284069734
chr5,289587847,289587848,PSI_1989,962,+,CDS,0.3060415160590726
chr7,1221436841,1221436842,PSI_1990,868,-,CDS,0.4772664186976073
chr17,333830835,333830836,PSI_1991,101,-,3UTR,0.9612983017103557
chr8,2471711433,2471711434,PSI_1992,482,+,5UTR,0.1854299749119811
chr11,685672042,685672043,PSI_1993,633,-,3UTR,0.8337599824964446
chr2,1770372341,1770372342,PSI_1994,977,+,CDS,0.45212346414737176
chr19,925426789,925426790,PSI_1995,641,+,CDS,0.6038474668166027
chr1,497465969,497465970,PSI_1996,216,-,5UTR,0.18978711562543482
chr20,2202612487,2202612488,PSI_1997,601,+,3UTR,0.9494327871283458
chr13,392842515,392842516,PSI_1998,650,+,CDS,0.5004403204673841
chr3,252963201,252963202,PSI_1999,940,+,CDS,0.2791823471874534
chr15,1980427164,1980427165,PSI_2000,236,+,5UTR,0.09773224833739519
chr16,1636948806,1636948807,PSI_2001,735,-,3UTR,0.8571428571428571
chr15,48038063,48038064,PSI_2002,417,-,CDS,0.287439827530197
chr13,687175023,687175024,PSI_2003,126,+,CDS,0.6059972600151171
chr13,2360660660,2360660661,PSI_2004,840,+,3UTR,0.8862283904544813
chr22,2604573290,2604573291,PSI_2005,795,+,5UTR,0.13070135024984939
chr9,1632990872,1632990873,PSI_2006,845,+,CDS,0.26508350226855876
chr14,689889513,689889514,PSI_2007,967,+,5UTR,0.09956374212312166
chr19,2212615631,2212615632,PSI_2008,850,+,3UTR,0.894031552936704
chr11,2512625012,2512625013,PSI_2009,472,+,CDS,0.23810762985323203
chr14,1492078098,1492078099,PSI_2010,251,-,CDS,0.6765370829886959
chr6,627919589,627919590,PSI_2011,533,+,CDS,0.7372776168804303
chr12,1374873200,1374873201,PSI_2012,542,+,5UTR,0.07376347766558275
chr4,2808024433,2808024434,PSI_2013,421,-,CDS,0.6191263741609105
chr20,525442744,525442745,PSI_2014,923,+,CDS,0.4420885237211768
chr14,548056226,548056227,PSI_2015,719,-,5UTR,0.10534025174408501
chr8,2208081271,2208081272,PSI_2016,730,-,5UTR,0.14080578512396694
chr7,1221432769,1221432770,PSI_2017,983,-,CDS,0.2512074612779659
chr16,496626734,496626735,PSI_2018,268,+,3UTR,0.8924485125858124
chr1,2834433330,2834433331,PSI_2019,290,-,CDS,0.26487831070493223
chr17,2356701253,2356701254,PSI_2020,884,-,CDS,0.2688205575999501
chr3,2330504452,2330504453,PSI_2021,393,+,CDS,0.7397159312254545
chr17,1389572444,1389572445,PSI_2022,594,-,5UTR,0.08122525760170705
chr3,2134956937,2134956938,PSI_2023,635,+,CDS,0.4382103461147366
chr5,331076152,331076153,PSI_2024,389,-,5UTR,0.05776106358748907
chr9,568692923,568692924,PSI_2025,937,-,3UTR,0.8369376061120544
chr11,1994708691,1994708692,PSI_2026,830,+,5UTR,0.13284650526997374
chr18,604612910,604612911,PSI_2027,880,+,3UTR,0.9038660546076897
chr2,1270043033,1270043034,PSI_2028,479,-,CDS,0.41530264747885315
chr3,2526935282,2526935283,PSI_2029,530,+,CDS,0.666758275314523
chr5,1948461962,1948461963,PSI_2030,222,+,CDS,0.5628116639078881
chr22,556768581,556768582,PSI_2031,673,+,3UTR,0.8621477137073753
chr6,546812071,546812072,PSI_2032,736,-,CDS,0.23555708390646493
chr5,854927190,854927191,PSI_2033,812,-,CDS,0.37073863636363635
chr6,1084549672,1084549673,PSI_2034,707,-,CDS,0.5511577440727659
chr1,1387758482,1387758483,PSI_2035,268,-,CDS,0.31996748848550527
chr15,30155733,30155734,PSI_2036,500,+,5UTR,0.025041736227045076
chr12,1883128005,1883128006,PSI_2037,433,-,CDS,0.4525426021098188
chr18,449808050,449808051,PSI_2038,915,-,CDS,0.6996272657646158
chr18,1740108027,1740108028,PSI_2039,436,-,3UTR,0.8013779150832491
chr19,1964345872,1964345873,PSI_2040,870,+,CDS,0.4892481584518748
chr9,2045332347,2045332348,PSI_2041,338,-,3UTR,0.9774594078319007
chr9,1673775102,1673775103,PSI_2042,192,+,3UTR,0.9618833626849659
chr4,1163434261,1163434262,PSI_2043,557,+,CDS,0.604111976351724
chr12,1118381273,1118381274,PSI_2044,702,-,CDS,0.5094427309983522
chr11,1561526082,1561526083,PSI_2045,755,+,CDS,0.6961351969615709
chr15,1136190347,1136190348,PSI_2046,486,+,5UTR,0.1433603670025395
chr3,523276500,523276501,PSI_2047,660,-,CDS,0.4772650430268195
chr6,303652145,303652146,PSI_2048,771,+,CDS,0.5091257932798741
chr7,455880064,455880065,PSI_2049,791,-,CDS,0.40610557666632435
chr16,950690672,950690673,PSI_2050,772,-,CDS,0.579227801669618
chr8,1603922552,1603922553,PSI_2051,102,-,CDS,0.6108800643949557
chr21,2192376839,2192376840,PSI_2052,633,+,CDS,0.37706895850560534
chr10,1741881855,1741881856,PSI_2053,866,+,CDS,0.3958262165771249
chr6,1759792611,1759792612,PSI_2054,737,-,CDS,0.6640615269647527
chr20,1468677531,1468677532,PSI_2055,530,-,5UTR,0.14350339281226437
chr6,1012682237,1012682238,PSI_2056,238,-,CDS,0.2912118091314796
chr22,2947968630,2947968631,PSI_2057,945,-,CDS,0.6244292237442922
chr3,1179670735,1179670736,PSI_2058,125,+,CDS,0.4355883009600357
chr9,2337637191,2337637192,PSI_2059,373,-,3UTR,0.8966425789952922
chr13,556611696,556611697,PSI_2060,475,-,CDS,0.2952801494542142
chr2,1886890564,1886890565,PSI_2061,668,-,CDS,0.4199784847087752
chr18,1154465910,1154465911,PSI_2062,576,+,5UTR,0.055364238410596026
chr18,1156597393,1156597394,PSI_2063,710,+,3UTR,0.8796726677577742
chr20,2968241150,2968241151,PSI_2064,909,-,CDS,0.7849157847667313
chr6,2116779182,2116779183,PSI_2065,559,-,5UTR,0.0867711980514538
chr14,2206108613,2206108614,PSI_2066,657,+,CDS,0.5568037746144341
chr16,2704593896,2704593897,PSI_2067,537,+,3UTR,0.9162550998496887
chr9,195633867,195633868,PSI_2068,735,+,3UTR,0.9645475628399388
chr19,684588516,684588517,PSI_2069,320,+,3UTR,0.8864511068075405
chr21,278573514,278573515,PSI_2070,306,-,3UTR,0.8639103270856303
chr10,1875231350,1875231351,PSI_2071,629,-,CDS,0.7707990206988649
chr10,1782540516,1782540517,PSI_2072,171,-,CDS,0.7814714836864747
chr5,862787421,862787422,PSI_2073,493,-,5UTR,0.029313368406852825
chr20,460218940,460218941,PSI_2074,862,+,5UTR,0.013178391177020375
chr14,1728997477,1728997478,PSI_2075,843,+,3UTR,0.9479229345715875
chr2,736081591,736081592,PSI_2076,701,+,3UTR,0.9611918232735337
chr10,2817544559,2817544560,PSI_2077,658,-,5UTR,0.16460176991150444
chr5,1107208985,1107208986,PSI_2078,632,+,CDS,0.7436719963911583
chr7,2421562994,2421562995,PSI_2079,583,-,CDS,0.5193190353000083
chr4,2723762682,2723762683,PSI_2080,606,-,3UTR,0.8314030670634013
chr11,2123740769,2123740770,PSI_2081,651,+,CDS,0.395478422381519
chr6,486957854,486957855,PSI_2082,845,-,5UTR,0.18274089176491445
chr9,1333639568,1333639569,PSI_2083,798,-,3UTR,0.9664753850800363
chr22,383875938,383875939,PSI_2084,925,-,3UTR,0.9628221968603975
chr7,70818692,70818693,PSI_2085,139,-,CDS,0.6182287882457415
chr20,1918659849,1918659850,PSI_2086,893,-,CDS,0.6621730408004192
chr10,2148398694,2148398695,PSI_2087,736,+,CDS,0.3300811738994692
chr16,641221922,641221923,PSI_2088,919,+,CDS,0.714420562535876
chr7,1465460272,1465460273,PSI_2089,271,+,CDS,0.49444444444444446
chr5,336030097,336030098,PSI_2090,565,-,3UTR,0.8881031387695153
chr1,1819226592,1819226593,PSI_2091,822,+,5UTR,5.125248254212313e-05
chr11,754392897,754392898,PSI_2092,134,-,5UTR,0.16276787548211882
chr3,1716917372,1716917373,PSI_2093,172,+,CDS,0.2034963225782607
chr21,2367620807,2367620808,PSI_2094,842,+,3UTR,0.9500352083505923
chr2,81274098,81274099,PSI_2095,267,+,5UTR,0.17217778510761111
chr12,834141871,834141872,PSI_2096,673,+,CDS,0.621374343001752
chr14,1937624642,1937624643,PSI_2097,521,-,5UTR,0.16631216448901043
chr6,1352079892,1352079893,PSI_2098,745,+,CDS,0.6162936887100829
chr12,2178818352,2178818353,PSI_2099,282,-,CDS,0.6026971408555541
chr19,334215157,334215158,PSI_2100,476,-,CDS,0.5747099587323834
chr2,1290412186,1290412187,PSI_2101,373,-,CDS,0.6992535582210941
chr10,2393625292,2393625293,PSI_2102,391,-,3UTR,0.8534510342750663
chr11,1869138080,1869138081,PSI_2103,968,+,5UTR,0.1627315454796793
chr19,865683588,865683589,PSI_2104,638,-,3UTR,0.921573253345017
chr5,2089895810,2089895811,PSI_2105,893,+,CDS,0.4102197373553504
chr17,2727609692,2727609693,PSI_2106,564,-,3UTR,0.877545167765988
chr9,102701440,102701441,PSI_2107,989,-,CDS,0.6176683479439778
chr13,880702782,880702783,PSI_2108,290,-,5UTR,0.17233402729585937
chr13,1905215733,1905215734,PSI_2109,108,+,CDS,0.5114943625159777
chr20,1073390480,1073390481,PSI_2110,530,+,CDS,0.7147492724049108
chr15,1357421189,1357421190,PSI_2111,568,+,3UTR,0.9987863326191685
chr18,1845811902,1845811903,PSI_2112,591,-,CDS,0.6686190870312599
chr1,173428691,173428692,PSI_2113,657,-,3UTR,0.975515941972392
chr1,252414136,252414137,PSI_2114,611,-,CDS,0.46233586731167936
chr21,2288216086,2288216087,PSI_2115,863,+,3UTR,0.839532208588957
chr7,1777523374,1777523375,PSI_2116,646,+,3UTR,0.8620729265811152
chr5,579981951,579981952,PSI_2117,122,+,CDS,0.6456315063015183
